extended name	biggID	model_bigg_id
Phosphatidylcholine(18:1(9Z)/18:3(6Z,9Z,12Z))	pc1819Z183n6	Universal
Phosphatidylcholine(18:1(9Z)/18:4(6Z,9Z,12Z,15Z))	pc1819Z184n3	Universal
Phosphatidylcholine(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))	pc1819Z203n3	Universal
Phosphatidylcholine(18:1(9Z)/20:3(8Z,11Z,14Z))	pc1819Z203n6	Universal
Phosphatidylcholine(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))	pc1819Z204n6	Universal
Phosphatidylcholine(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pc1819Z205n3	Universal
Phosphatidylcholine(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))	pc1819Z225n3	Universal
Phosphatidylcholine(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pc1819Z226n3	Universal
Phosphatidylcholine(18:2(9Z,12Z)/18:2(9Z,12Z))	pc182_9_12	Universal
Phosphatidylcholine(18:2(9Z,12Z)/14:0)	pc182n6140	Universal
Phosphatidylcholine(18:2(9Z,12Z)/16:0)	pc182n6160	Universal
Phosphatidylcholine(18:2(9Z,12Z)/16:1(9Z))	pc182n61619Z	Universal
Phosphatidylcholine(18:2(9Z,12Z)/18:0)	pc182n6180	Universal
Phosphatidylcholine(18:2(9Z,12Z)/18:1(9Z))	pc182n61819Z	Universal
Phosphatidylcholine(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))	pc182n6183n3	Universal
Phosphatidylcholine(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	pc182n6183n6	Universal
Phosphatidylcholine(18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))	pc182n6184n3	Universal
Phosphatidylcholine(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))	pc182n6203n3	Universal
Phosphatidylcholine(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))	pc182n6203n6	Universal
Phosphatidylcholine(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	pc182n6204n6	Universal
Phosphatidylcholine(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pc182n6205n3	Universal
Phosphatidylcholine(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))	pc182n6225n3	Universal
Phosphatidylcholine(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pc182n6226n3	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pc205n3	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)	pc205n3140	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)	pc205n3160	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))	pc205n31619Z	Universal
Phosphatidylcholine (20:5(5Z,8Z,11Z,14Z,17Z)/16:2(9Z,12Z))	pc205n3162n4	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)	pc205n3180	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))	pc205n31819Z	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	pc205n3182n6	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))	pc205n3183n3	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))	pc205n3183n6	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))	pc205n3184n3	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(8Z,11Z,14Z,17Z))	pc205n3203n3	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/20:3(8Z,11Z,14Z))	pc205n3203n6	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	pc205n3204n6	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))	pc205n3225n3	Universal
Phosphatidylcholine(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pc205n3226n3	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pc226n3	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)	pc226n3140	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)	pc226n3160	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))	pc226n31619Z	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)	pc226n3180	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))	pc226n31819Z	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))	pc226n3182n6	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))	pc226n3183n3	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))	pc226n3183n6	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:4(6Z,9Z,12Z,15Z))	pc226n3184n3	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(8Z,11Z,14Z,17Z))	pc226n3203n3	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:3(8Z,11Z,14Z))	pc226n3203n6	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))	pc226n3204n6	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pc226n3205n3	Universal
Phosphatidylcholine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z))	pc226n3225n3	Universal
Phosphatidylcholine (E.coli)	pc_EC	Universal
Protochlorophyllide a	pchlda	Universal
Protochlorophyllide	pchlld	Universal
Excited protochlorophyllide	pchlld_exc	Universal
2-Linoleoylglycerophosphocholine	pchol2linl_hs	Universal
2-Oleoylglycerophosphocholine	pchol2ole_hs	Universal
2-Palmitoylglycerophosphocholine	pchol2palm_hs	Universal
2-Stearoylglycerophosphocholine	pchol2ste_hs	Universal
1-Arachidonoyl-Glycero-3-Phosphocholine	pcholar_hs	Universal
Phosphatidylcholine	pchol_cho	Universal
1-Docosahexaenoylglycerophosphocholine	pcholdoc_hs	Universal
1-Eicosadienoylglycerophosphocholine (Delta 11,14)	pcholeic_hs	Universal
1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)	pcholet_hs	Universal
1-Heptadecanoylglycerophosphocholine	pcholhep_hs	Universal
Phosphatidylcholine (homo sapiens)	pchol_hs	Universal
Phosphatidylcholine (homo sapiens, C16:0, C16:0)	pchol_hs_16_0_16_0	Universal
Phosphatidylcholine (homo sapiens, C16:0, C18:0) cytosol	pchol_hs_16_0_18_0	Universal
Phosphatidylcholine (homo sapiens, C16:0, C18:1) cytosol	pchol_hs_16_0_18_1	Universal
Phosphatidylcholine (homo sapiens, C16:0, C18:2)	pchol_hs_16_0_18_2	Universal
Pchol hs 16 0 20 4[c]	pchol_hs_16_0_20_4	Universal
Pchol hs 18 0 18 0[c]	pchol_hs_18_0_18_0	Universal
Pchol hs 18 0 18 1[c]	pchol_hs_18_0_18_1	Universal
Pchol hs 18 0 18 2[c]	pchol_hs_18_0_18_2	Universal
Phosphatidylcholine (homo sapiens, C18:0, C20:4) cytosol	pchol_hs_18_0_20_4	Universal
Phosphatidylcholine (homo sapiens, C18:1, C18:1)	pchol_hs_18_1_18_1	Universal
Phosphatidylcholine (homo sapiens, C18:1, C18:2)	pchol_hs_18_1_18_2	Universal
Pchol hs 18 1 20 4[c]	pchol_hs_18_1_20_4	Universal
Phosphatidylcholine (homo sapiens, C18:2, C16:0)	pchol_hs_18_2_16_0	Universal
Phosphatidylcholine (homo sapiens, C18:2, C18:1)	pchol_hs_18_2_18_1	Universal
Pchol hs 18 2 18 2[c]	pchol_hs_18_2_18_2	Universal
Pchol hs 18 2 20 4[c]	pchol_hs_18_2_20_4	Universal
Pchol hs 20 4 20 4[c]	pchol_hs_20_4_20_4	Universal
1-Linoleoylglycerophosphocholine (Delta 9,12)	pchollinl_hs	Universal
1-Myristoylglycerophosphocholine	pcholmyr_hs	Universal
1-Pentadecanoylglycerophosphocholine, Sn1-Lpc (15:0)	pcholn15_hs	Universal
1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)	pcholn1836_hs	Universal
1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)	pcholn183_hs	Universal
1-Nonadecanoylglycerophosphocholine, Sn1-Lpc (19:0)	pcholn19_hs	Universal
1-Eicosenoylglycerophosphocholine (Delta 11) ,Sn1-Lpc (20:1)	pcholn201_hs	Universal
1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3	pcholn203_hs	Universal
1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4)	pcholn204_hs	Universal
1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)	pcholn205_hs	Universal
1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4)	pcholn224_hs	Universal
1-Docosapentenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16), Sn1-Lpc (22:5)-W6	pcholn2254_hs	Universal
1-Docosapentenoylglycerophosphocholine (Delta 7, 10, 13, 16, 19), Sn1-Lpc (22:5)-W3	pcholn225_hs	Universal
1-Docosahexenoylglycerophosphocholine (Delta 4, 7, 10, 13, 16, 19), Sn1-Lpc (22:6)	pcholn226_hs	Universal
1-Lignocericylglycerophosphocholine (24:0), Lysopc A C24	pcholn24_hs	Universal
Lysopc A C26:1 (Delta 5)	pcholn261_hs	Universal
Lysopc A C28:1 (Delta 5)	pcholn281_hs	Universal
Lysopc A C28:0	pcholn28_hs	Universal
1-Oleoylglycerophosphocholine (Delta 9)	pcholole_hs	Universal
1-Palmitoleoylglycerophosphocholine (Delta 9)	pcholpalme_hs	Universal
1-Palmitoylglycerophosphocholine	pcholpalm_hs	Universal
Phosphatidyl choline(plasmodium,C16:0,C16:0)	pchol_pf_16_0_16_0	Universal
Phosphatidyl choline(plasmodium,C16:0,C18:0)	pchol_pf_16_0_18_0	Universal
Phosphatidyl choline(plasmodium,C16:0,C18:1)	pchol_pf_16_0_18_1	Universal
Phosphatidyl choline(plasmodium,C16:0,C18:2)	pchol_pf_16_0_18_2	Universal
Phosphatidyl choline(plasmodium,C16:0,C20:4)	pchol_pf_16_0_20_4	Universal
Phosphatidyl choline(plasmodium,C18:1,C18:1)	pchol_pf_18_1_18_1	Universal
Phosphatidyl choline(plasmodium,C18:1,C18:2)	pchol_pf_18_1_18_2	Universal
Phosphatidyl choline(plasmodium,C18:2,C18:2)	pchol_pf_18_2_18_2	Universal
1-Stearoylglycerophosphocholine	pcholste_hs	Universal
Galactosylated erythro-5-hydroxy-L-lysine (part of procollagen)	pcollg5glys	Universal
Procollagen 5-hydroxy-L-lysine	pcollg5hlys	Universal
Procollagen L-lysine	pcollglys	Universal
Plastocyanin(Cu2+)	pcox	Universal
Plastocyanin(Cu+)	pcrd	Universal
Phosphocreatine	pcreat	Universal
P-Cresol	pcresol	Universal
Propionyl-carnitine	pcrn	Universal
P-Cresol Sulfate	pcs	Universal
Phosphatidylcholine  yeast specific C4040H7844N100O800P100	pc_SC	Universal
Phosphatidylcholine	pc_TB	Universal
Previtamin D3	pd3	Universal
Phenyl deca 2 enoyl CoA	pdca2coa	Universal
Phenyl Decanoyl CoA  Phe C100CoA	pdcacoa	Universal
Phthiocerol dimycocerosate A (Mtb)	pdima	Universal
Phospho-di-myo-inositol 1,1' phosphate	pdip_d_d	Universal
Pyridoxine 5'-phosphate	pdx5p	Universal
Phosphatidylethanolamine (didodecanoyl, n-C12:0)	pe120	Universal
1-Didecanoylglycerophosphoethanolamine (C12:0 Pe)	pe12_hs	Universal
1-Tridecanoylglycerophosphoethanolamine (C13:0 Pe)	pe13_hs	Universal
Phosphatidylethanolamine (ditetradecanoyl, n-C14:0)	pe140	Universal
Phosphatidylethanolamine(14:0/16:0)	pe140160	Universal
Phosphatidylethanolamine(14:0/16:1(9Z))	pe1401619Z	Universal
Phosphatidylethanolamine(14:0/18:0)	pe140180	Universal
Phosphatidylethanolamine(14:0/18:1(9Z))	pe1401819Z	Universal
Phosphatidylethanolamine(14:0/18:2(9Z,12Z))	pe140182n6	Universal
Phosphatidylethanolamine(14:0/18:3(9Z,12Z,15Z))	pe140183n3	Universal
Phosphatidylethanolamine(14:0/18:3(6Z,9Z,12Z))	pe140183n6	Universal
Phosphatidylethanolamine(14:0/20:4(5Z,8Z,11Z,14Z))	pe140204n6	Universal
Phosphatidylethanolamine(14:0/20:5(5Z,8Z,11Z,14Z,17Z))	pe140205n3	Universal
Phosphatidylethanolamine(14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pe140226n3	Universal
Phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)	pe141	Universal
1-Myristoylglycerophosphoethanolamine (C14:0 Pe)	pe14_hs	Universal
1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe)	pe15_hs	Universal
Phosphatidylethanolamine (dihexadecanoyl, n-C16:0)	pe160	Universal
Phosphatidylethanolamine(16:0/14:0)	pe160140	Universal
Phosphatidylethanolamine(16:0/16:1(9Z))	pe1601619Z	Universal
Phosphatidylethanolamine(16:0/18:0)	pe160180	Universal
Phosphatidylethanolamine(16:0/18:1(9Z))	pe1601819Z	Universal
Phosphatidylethanolamine(16:0/18:2(9Z,12Z))	pe160182n6	Universal
Phosphatidylethanolamine(16:0/18:3(9Z,12Z,15Z))	pe160183n3	Universal
Phosphatidylethanolamine(16:0/18:3(6Z,9Z,12Z))	pe160183n6	Universal
Phosphatidylethanolamine(16:0/20:4(5Z,8Z,11Z,14Z))	pe160204n6	Universal
Phosphatidylethanolamine(16:0/20:5(5Z,8Z,11Z,14Z,17Z))	pe160205n3	Universal
Phosphatidylethanolamine(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pe160226n3	Universal
Phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)	pe161	Universal
Phosphatidylethanolamine(16:1(9Z)/14:0)	pe1619Z140	Universal
Phosphatidylethanolamine(16:1(9Z)/16:0)	pe1619Z160	Universal
Phosphatidylethanolamine(16:1(9Z)/18:0)	pe1619Z180	Universal
Phosphatidylethanolamine(16:1(9Z)/18:1(9Z))	pe1619Z1819Z	Universal
Phosphatidylethanolamine(16:1(9Z)/18:2(9Z,12Z))	pe1619Z182n6	Universal
Phosphatidylethanolamine(16:1(9Z)/18:3(9Z,12Z,15Z))	pe1619Z183n3	Universal
Phosphatidylethanolamine(16:1(9Z)/18:3(6Z,9Z,12Z))	pe1619Z183n6	Universal
Phosphatidylethanolamine(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))	pe1619Z204n6	Universal
Phosphatidylethanolamine(16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pe1619Z205n3	Universal
Phosphatidylethanolamine(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pe1619Z226n3	Universal
Phosphatidylethanolamine  dihexadec  9E enoyl  n C161 trans	pe161e9	Universal
1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)	pe161_hs	Universal
1-Heptadecanoylglycerophosphoethanolamine (C17:0 Pe)	pe17_hs	Universal
Phosphatidylethanolamine (dioctadecanoyl, n-C18:0)	pe180	Universal
Phosphatidylethanolamine(18:0/14:0)	pe180140	Universal
Phosphatidylethanolamine(18:0/16:0)	pe180160	Universal
Phosphatidylethanolamine(18:0/16:1(9Z))	pe1801619Z	Universal
Phosphatidylethanolamine (18:0/18:1(9Z))	pe1801819Z	Universal
Phosphatidylethanolamine (18:0/18:2(9Z,12Z))	pe1801829Z12Z	Universal
Phosphatidylethanolamine(18:0/18:2(9Z,12Z))	pe180182n6	Universal
Phosphatidylethanolamine (18:0/18:3(5Z,9Z,12Z))	pe1801835Z9Z12Z	Universal
Phosphatidylethanolamine(18:0/18:3(9Z,12Z,15Z))	pe180183n3	Universal
Phosphatidylethanolamine(18:0/18:3(6Z,9Z,12Z))	pe180183n6	Universal
Phosphatidylethanolamine (18:0/18:4(5Z,9Z,12Z,15Z))	pe1801845Z9Z12Z15Z	Universal
Phosphatidylethanolamine(18:0/20:4(5Z,8Z,11Z,14Z))	pe180204n6	Universal
Phosphatidylethanolamine(18:0/20:5(5Z,8Z,11Z,14Z,17Z))	pe180205n3	Universal
Phosphatidylethanolamine(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pe180226n3	Universal
Phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)	pe181	Universal
Phosphatidylethanolamine (18:1(11Z)/18:1(9Z))	pe18111Z1819Z	Universal
Phosphatidylethanolamine (18:1(11Z)/18:2(9Z,12Z))	pe18111Z1829Z12Z	Universal
Phosphatidylethanolamine (18:1(11Z)/18:3(5Z,9Z,12Z))	pe18111Z1835Z9Z12Z	Universal
Phosphatidylethanolamine (18:1(11Z)/18:4(5Z,9Z,12Z,15Z))	pe18111Z1845Z9Z12Z15Z	Universal
Phosphatidylethanolamine(18:1(9Z)/18:1(9Z))	pe181_9	Universal
Phosphatidylethanolamine(18:1(9Z)/14:0)	pe1819Z140	Universal
Phosphatidylethanolamine(18:1(9Z)/16:0)	pe1819Z160	Universal
Phosphatidylethanolamine(18:1(9Z)/16:1(9Z))	pe1819Z1619Z	Universal
Phosphatidylethanolamine(18:1(9Z)/18:0)	pe1819Z180	Universal
Phosphatidylethanolamine (18:1(9Z)/18:1(9Z))	pe1819Z1819Z	Universal
Phosphatidylethanolamine (18:1(9Z)/18:2(9Z,12Z))	pe1819Z1829Z12Z	Universal
Phosphatidylethanolamine(18:1(9Z)/18:2(9Z,12Z))	pe1819Z182n6	Universal
Phosphatidylethanolamine (18:1(9Z)/18:3(5Z,9Z,12Z))	pe1819Z1835Z9Z12Z	Universal
Phosphatidylethanolamine(18:1(9Z)/18:3(9Z,12Z,15Z))	pe1819Z183n3	Universal
Phosphatidylethanolamine(18:1(9Z)/18:3(6Z,9Z,12Z))	pe1819Z183n6	Universal
Phosphatidylethanolamine (18:1(9Z)/18:4(5Z,9Z,12Z,15Z))	pe1819Z1845Z9Z12Z15Z	Universal
Phosphatidylethanolamine(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))	pe1819Z204n6	Universal
Phosphatidylethanolamine(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pe1819Z205n3	Universal
Phosphatidylethanolamine(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pe1819Z226n3	Universal
Phosphatidylethanolamine  dioctadec  11E  enoyl  n C181 trans	pe181e11	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/18:2(9Z,12Z))	pe182_9_12	Universal
Phosphatidylethanolamine (18:2(9Z,12Z)/18:3(5Z,9Z,12Z))	pe1829Z12Z1835Z9Z12Z	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/14:0)	pe182n6140	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/16:0)	pe182n6160	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/16:1(9Z))	pe182n61619Z	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/18:0)	pe182n6180	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/18:1(9Z))	pe182n61819Z	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))	pe182n6183n3	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))	pe182n6183n6	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))	pe182n6204n6	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pe182n6205n3	Universal
Phosphatidylethanolamine(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pe182n6226n3	Universal
1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)	pe203_hs	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pe205n3	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/14:0)	pe205n3140	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/16:0)	pe205n3160	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/16:1(9Z))	pe205n31619Z	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)	pe205n3180	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))	pe205n31819Z	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/18:2(9Z,12Z))	pe205n3182n6	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))	pe205n3183n3	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))	pe205n3183n6	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))	pe205n3204n6	Universal
Phosphatidylethanolamine(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pe205n3226n3	Universal
1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)	pe224_hs	Universal
1-Docosahexenoylglyceroethanolamine (Delta 4, 7, 10, 13, 16, 19), Lpe (22:6)	pe226_hs	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	pe226n3	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/14:0)	pe226n3140	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:0)	pe226n3160	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/16:1(9Z))	pe226n31619Z	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:0)	pe226n3180	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:1(9Z))	pe226n31819Z	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))	pe226n3182n6	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))	pe226n3183n3	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))	pe226n3183n6	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))	pe226n3204n6	Universal
Phosphatidylethanolamine(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:5(5Z,8Z,11Z,14Z,17Z))	pe226n3205n3	Universal
2-Linoleoylglycerophosphoethanolamine	pe2linl_hs	Universal
Membrane phosphatidylethanolamine mixture	pe2_ST	Universal
Phenylethyl alcohol	pea	Universal
Phenethylamine	peamn	Universal
1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine	pear_hs	Universal
Pseudoecgonine	pecgon	Universal
Pseudoecgonyl-CoA	pecgoncoa	Universal
Phosphatidylethanolamine	pe_cho	Universal
Pectins	pect	Universal
Pectin C6H7O6	pectin	Universal
Pectin-deoxycholic acid complex	pectindchac	Universal
Pectin-glycocholate complex	pectingchol	Universal
Pectin-taurocholic acid complex	pectintchol	Universal
1-Dihomo-Linolenoylglycerophosphoethanolamine (20:3, Delta 8, 11, 14)	pedh203_hs	Universal
Phosphatidylethanolamine (ecoli)	pe_EC	Universal
Phosphatidylethanolamine Hp specific	pe_HP	Universal
Phosphatidylethanolamine (homo sapiens)	pe_hs	Universal
Phosphatidylethanolamine (homo sapiens, C16:0, C16:0)	pe_hs_16_0_16_0	Universal
Pe hs 16 0 18 0[c]	pe_hs_16_0_18_0	Universal
Phosphatidylethanolamine (homo sapiens, C16:0, C18:1)	pe_hs_16_0_18_1	Universal
Phosphatidylethanolamine (homo sapiens, C16:0, C18:2)	pe_hs_16_0_18_2	Universal
Pe hs 16 0 20 4[c]	pe_hs_16_0_20_4	Universal
Pe hs 18 0 18 0[c]	pe_hs_18_0_18_0	Universal
Pe hs 18 0 18 1[c]	pe_hs_18_0_18_1	Universal
Pe hs 18 0 18 2[c]	pe_hs_18_0_18_2	Universal
Phosphatidylethanolamine (homo sapiens, C18:0, C20:4) cytosol	pe_hs_18_0_20_4	Universal
Phosphatidylethanolamine (homo sapiens, C18:1, C18:1)	pe_hs_18_1_18_1	Universal
Phosphatidylethanolamine (homo sapiens, C18:1, C18:2)	pe_hs_18_1_18_2	Universal
Pe hs 18 1 20 4[c]	pe_hs_18_1_20_4	Universal
Phosphatidylethanolamine (homo sapiens, C18:2, C16:0)	pe_hs_18_2_16_0	Universal
Phosphatidylethanolamine (homo sapiens, C18:2, C18:1)	pe_hs_18_2_18_1	Universal
Pe hs 18 2 18 2[c]	pe_hs_18_2_18_2	Universal
Pe hs 18 2 20 4[c]	pe_hs_18_2_20_4	Universal
Pe hs 20 4 20 4[c]	pe_hs_20_4_20_4	Universal
1-Linoleoylglycerophosphoethanolamine (Delta 9,12)	pelinl_hs	Universal
Phosphatidylethanolamine C4040H7524N100O800P100	pe_LM	Universal
Pentadecanoyl-ACP	penacp	Universal
Penicillin C9H11N2O4S	pencil	Universal
Penicilloic acid C9H12N2O5S	pencilca	Universal
Pentadecanoic acid	pendecacid	Universal
Pentadecanoyl Thanolamide (C15:0)	pendecaeth	Universal
All trans Pentaprenyl diphosphate C25H41O7P2	pendp	Universal
Pentadecenoyl-ACP	peneacp	Universal
Penicillin G C16H18N2O4S	peng	Universal
Pentanoyl Coenzyme A	pentcoa	Universal
Pentadecanoyl-CoA	pentdcoa	Universal
Pentanesulfonate	pentso3	Universal
1-Oleoylglycerophosphoethanolamine (Delta 9)	peole_hs	Universal
Phosphoenolpyruvate	pep	Universal
1-Palmitoylglycerophosphoethanolamine	pepalm_hs	Universal
Peptide C2H4NO2RC2H2NOR	pepd	Universal
Phosphatidyl ethanolamine(plasmodium,C16:0,C16:0)	pe_pf_16_0_16_0	Universal
Phosphatidyl ethanolamine(plasmodium,C16:0,C18:1)	pe_pf_16_0_18_1	Universal
